timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672416287369,364,HTTP Request,500,Internal Server Error,Thread Group 1-18,text,false,Error,38759,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,326,0,236
1672416287738,6,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.mojpieknyogrod.pl:443 failed to respond,Thread Group 1-18,text,false,Error,2102,0,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,0,0,0
1672416287643,136,HTTP Request,200,OK,Thread Group 1-3,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,53,0,0
1672416287643,53,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,53,0,0
1672416287696,83,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,40,0,0
1672416287628,166,HTTP Request,200,OK,Thread Group 1-9,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,68,0,0
1672416287628,68,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,68,0,0
1672416287696,98,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,40,0,0
1672416287663,132,HTTP Request,200,OK,Thread Group 1-11,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,45,0,0
1672416287663,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,45,0,0
1672416287708,87,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,36,0,0
1672416287585,232,HTTP Request,200,OK,Thread Group 1-8,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,38,0,0
1672416287585,38,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,38,0,0
1672416287623,194,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,120,0,0
1672416287668,204,HTTP Request,200,OK,Thread Group 1-5,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,57,0,0
1672416287668,57,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,57,0,0
1672416287725,147,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,71,0,0
1672416287367,506,HTTP Request,200,OK,Thread Group 1-16,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,264,0,220
1672416287367,264,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,264,0,220
1672416287632,241,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,113,0,0
1672416287707,169,HTTP Request,200,OK,Thread Group 1-7,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,33,0,0
1672416287707,34,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,33,0,0
1672416287741,135,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,56,0,0
1672416287365,519,HTTP Request,200,OK,Thread Group 1-17,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,307,0,226
1672416287365,307,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,307,0,226
1672416287676,208,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416287680,207,HTTP Request,200,OK,Thread Group 1-2,text,true,,101548,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,55,0,0
1672416287680,55,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,55,0,0
1672416287735,152,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,72,0,0
1672416287706,182,HTTP Request,200,OK,Thread Group 1-14,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,52,0,0
1672416287706,52,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,52,0,0
1672416287758,130,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,57,0,0
1672416287679,211,HTTP Request,200,OK,Thread Group 1-6,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,57,0,0
1672416287679,57,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,57,0,0
1672416287736,154,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416287701,192,HTTP Request,200,OK,Thread Group 1-13,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,56,0,0
1672416287701,56,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,56,0,0
1672416287757,136,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416287700,196,HTTP Request,200,OK,Thread Group 1-10,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,54,0,0
1672416287700,54,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,54,0,0
1672416287754,142,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,64,0,0
1672416287681,218,HTTP Request,200,OK,Thread Group 1-15,text,true,,101548,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,54,0,0
1672416287681,54,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,54,0,0
1672416287735,164,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,89,0,0
1672416287446,455,HTTP Request,200,OK,Thread Group 1-19,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,251,0,171
1672416287446,251,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,251,0,171
1672416287697,204,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,68,0,0
1672416287460,471,HTTP Request,200,OK,Thread Group 1-23,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,296,0,244
1672416287460,296,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,296,0,244
1672416287756,175,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,60,0,0
1672416287452,479,HTTP Request,200,OK,Thread Group 1-21,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,265,0,205
1672416287452,265,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,265,0,205
1672416287717,214,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,98,0,0
1672416287449,485,HTTP Request,200,OK,Thread Group 1-20,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,281,0,219
1672416287449,281,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,281,0,219
1672416287730,204,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,82,0,0
1672416287452,484,HTTP Request,200,OK,Thread Group 1-22,text,true,,101664,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,282,0,225
1672416287452,282,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,282,0,225
1672416287734,202,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,84,0,0
1672416287457,479,HTTP Request,200,OK,Thread Group 1-25,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,295,0,246
1672416287457,295,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,295,0,246
1672416287753,183,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416287731,215,HTTP Request,200,OK,Thread Group 1-1,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,86,0,0
1672416287731,86,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,86,0,0
1672416287817,129,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,84,0,0
1672416287735,213,HTTP Request,200,OK,Thread Group 1-12,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,77,0,0
1672416287735,78,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,77,0,0
1672416287813,135,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,88,0,0
1672416287734,215,HTTP Request,200,OK,Thread Group 1-4,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,76,0,0
1672416287734,76,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,76,0,0
1672416287810,139,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,89,0,0
1672416287455,501,HTTP Request,200,OK,Thread Group 1-24,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,280,0,225
1672416287455,280,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,280,0,225
1672416287735,221,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,101,0,0
1672416287796,204,HTTP Request,200,OK,Thread Group 1-11,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,84,0,0
1672416287796,84,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,84,0,0
1672416287882,118,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,66,0,0
1672416287780,223,HTTP Request,200,OK,Thread Group 1-3,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,133,0,0
1672416287780,133,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,133,0,0
1672416287913,90,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,50,0,0
1672416287817,187,HTTP Request,200,OK,Thread Group 1-8,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,81,0,0
1672416287817,81,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,81,0,0
1672416287898,106,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,63,0,0
1672416287794,224,HTTP Request,200,OK,Thread Group 1-9,text,true,,101548,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,119,0,0
1672416287794,119,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,119,0,0
1672416287914,104,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,53,0,0
1672416287874,175,HTTP Request,200,OK,Thread Group 1-5,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,61,0,0
1672416287874,61,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,61,0,0
1672416287935,114,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416287876,177,HTTP Request,200,OK,Thread Group 1-7,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,59,0,0
1672416287876,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-7,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,59,0,0
1672416287938,115,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,46,0,0
1672416287894,184,HTTP Request,200,OK,Thread Group 1-13,text,true,,101548,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,69,0,0
1672416287894,70,HTTP Request-0,301,Moved Permanently,Thread Group 1-13,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,69,0,0
1672416287964,114,HTTP Request-1,200,OK,Thread Group 1-13,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416287888,190,HTTP Request,200,OK,Thread Group 1-2,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,53,0,0
1672416287888,53,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,53,0,0
1672416287941,137,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,67,0,0
1672416287889,193,HTTP Request,200,OK,Thread Group 1-14,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,75,0,0
1672416287889,75,HTTP Request-0,301,Moved Permanently,Thread Group 1-14,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,75,0,0
1672416287964,118,HTTP Request-1,200,OK,Thread Group 1-14,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,50,0,0
1672416287900,204,HTTP Request,200,OK,Thread Group 1-15,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,50,0,0
1672416287900,50,HTTP Request-0,301,Moved Permanently,Thread Group 1-15,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,50,0,0
1672416287951,153,HTTP Request-1,200,OK,Thread Group 1-15,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,68,0,0
1672416287875,235,HTTP Request,200,OK,Thread Group 1-16,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,59,0,0
1672416287875,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-16,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,59,0,0
1672416287937,173,HTTP Request-1,200,OK,Thread Group 1-16,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,85,0,0
1672416287903,212,HTTP Request,200,OK,Thread Group 1-19,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,57,0,0
1672416287903,57,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,57,0,0
1672416287960,155,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,61,0,0
1672416287884,248,HTTP Request,200,OK,Thread Group 1-17,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416287884,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-17,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,62,0,0
1672416287947,185,HTTP Request-1,200,OK,Thread Group 1-17,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,88,0,0
1672416287897,235,HTTP Request,200,OK,Thread Group 1-10,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,66,0,0
1672416287897,67,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,66,0,0
1672416287964,168,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,69,0,0
1672416287935,206,HTTP Request,200,OK,Thread Group 1-20,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416287935,48,HTTP Request-0,301,Moved Permanently,Thread Group 1-20,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,48,0,0
1672416287983,158,HTTP Request-1,200,OK,Thread Group 1-20,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,70,0,0
1672416287933,208,HTTP Request,200,OK,Thread Group 1-23,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416287933,49,HTTP Request-0,301,Moved Permanently,Thread Group 1-23,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,49,0,0
1672416287982,159,HTTP Request-1,200,OK,Thread Group 1-23,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,72,0,0
1672416287936,207,HTTP Request,200,OK,Thread Group 1-25,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,54,0,0
1672416287936,54,HTTP Request-0,301,Moved Permanently,Thread Group 1-25,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,54,0,0
1672416287991,152,HTTP Request-1,200,OK,Thread Group 1-25,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,69,0,0
1672416287936,209,HTTP Request,200,OK,Thread Group 1-22,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,48,0,0
1672416287936,48,HTTP Request-0,301,Moved Permanently,Thread Group 1-22,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,48,0,0
1672416287984,161,HTTP Request-1,200,OK,Thread Group 1-22,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,79,0,0
1672416288054,94,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,Error,38759,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,91,0,0
1672416288149,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.mojpieknyogrod.pl:443 failed to respond,Thread Group 1-7,text,false,Error,2102,0,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,0,0,0
1672416287890,262,HTTP Request,200,OK,Thread Group 1-6,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,70,0,0
1672416287890,70,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,70,0,0
1672416287960,192,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416287958,203,HTTP Request,200,OK,Thread Group 1-4,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,49,0,0
1672416287958,49,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,49,0,0
1672416288007,154,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,73,0,0
1672416287947,214,HTTP Request,200,OK,Thread Group 1-1,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416287947,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,62,0,0
1672416288009,152,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,74,0,0
1672416287957,208,HTTP Request,200,OK,Thread Group 1-24,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,51,0,0
1672416287933,232,HTTP Request,200,OK,Thread Group 1-21,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,83,0,0
1672416287957,51,HTTP Request-0,301,Moved Permanently,Thread Group 1-24,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,51,0,0
1672416288009,156,HTTP Request-1,200,OK,Thread Group 1-24,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,79,0,0
1672416287933,84,HTTP Request-0,301,Moved Permanently,Thread Group 1-21,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,83,0,0
1672416288017,148,HTTP Request-1,200,OK,Thread Group 1-21,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,78,0,0
1672416287948,218,HTTP Request,200,OK,Thread Group 1-12,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,66,0,0
1672416287948,66,HTTP Request-0,301,Moved Permanently,Thread Group 1-12,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,66,0,0
1672416288014,152,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,77,0,0
1672416287745,430,HTTP Request,200,OK,Thread Group 1-18,text,true,,101665,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,221,0,167
1672416287745,221,HTTP Request-0,301,Moved Permanently,Thread Group 1-18,text,true,,848,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,221,0,167
1672416287966,209,HTTP Request-1,200,OK,Thread Group 1-18,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,66,0,0
1672416288004,211,HTTP Request,200,OK,Thread Group 1-3,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,78,0,0
1672416288004,78,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,78,0,0
1672416288082,133,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,100816,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,83,0,0
1672416288010,206,HTTP Request,200,OK,Thread Group 1-8,text,true,,101549,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,76,0,0
1672416288010,76,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,732,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,76,0,0
1672416288087,129,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,81,0,0
1672416288019,229,HTTP Request,200,OK,Thread Group 1-9,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,96,0,0
1672416288019,96,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,96,0,0
1672416288115,133,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,64,0,0
1672416288000,248,HTTP Request,200,OK,Thread Group 1-11,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,100,0,0
1672416288000,100,HTTP Request-0,301,Moved Permanently,Thread Group 1-11,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,100,0,0
1672416288100,148,HTTP Request-1,200,OK,Thread Group 1-11,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,81,0,0
1672416288115,159,HTTP Request,200,OK,Thread Group 1-19,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,62,0,0
1672416288115,62,HTTP Request-0,301,Moved Permanently,Thread Group 1-19,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,62,0,0
1672416288177,97,HTTP Request-1,200,OK,Thread Group 1-19,text,true,,100817,142,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,41,0,0
1672416288050,231,HTTP Request,200,OK,Thread Group 1-5,text,true,,101550,330,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu,126,0,0
1672416288050,127,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,733,188,25,25,https://www.mojpieknyogrod.pl/zakladanie-ogrodu/,126,0,0
